Grade,Subject,Topic,Difficulty,Question,A,B,C,D,Correct Answer
K,Coding & Logic,Logic,Easy,"Q22: If x = -10, is the condition x > 10 true?",True,False,Depends,Undefined,False
K,Coding & Logic,Loops,Easy,Q23: How many iterations does this loop run? for(i=2; i<15; i+=2),9,8,6,7,7
K,Coding & Logic,Debugging,Easy,Q24: What does AND mean in logic?,Either condition is true,Both are false,Both conditions must be true,It repeats code,Both conditions must be true
K,Coding & Logic,Basics,Easy,Q25: What does Big-O notation describe?,Code length,Number of comments,Exact runtime on any computer,How runtime grows with input size,How runtime grows with input size
K,Coding & Logic,Logic,Easy,Q26: What is debugging?,Deleting variables,Writing only comments,Finding and fixing errors in a program,Adding more features,Finding and fixing errors in a program
K,Coding & Logic,Loops,Easy,"Q27: If x = 4, is the condition x > 10 true?",Undefined,True,False,Depends,False
K,Coding & Logic,Debugging,Easy,Q28: How many iterations does this loop run? for(i=3; i<9; i+=1),8,7,6,5,6
K,Coding & Logic,Basics,Easy,Q29: What does AND mean in logic?,Both are false,Either condition is true,Both conditions must be true,It repeats code,Both conditions must be true
K,Coding & Logic,Logic,Easy,Q30: What does Big-O notation describe?,Number of comments,Exact runtime on any computer,Code length,How runtime grows with input size,How runtime grows with input size
K,Coding & Logic,Loops,Easy,Q31: What is debugging?,Finding and fixing errors in a program,Adding more features,Writing only comments,Deleting variables,Finding and fixing errors in a program
K,Coding & Logic,Debugging,Easy,"Q32: If x = -3, is the condition x > 10 true?",Depends,False,Undefined,True,False
K,Coding & Logic,Basics,Easy,Q33: How many iterations does this loop run? for(i=0; i<11; i+=3),5,4,3,6,4
K,Coding & Logic,Logic,Easy,Q34: What does AND mean in logic?,Either condition is true,Both conditions must be true,Both are false,It repeats code,Both conditions must be true
K,Coding & Logic,Loops,Easy,Q35: What does Big-O notation describe?,How runtime grows with input size,Exact runtime on any computer,Number of comments,Code length,How runtime grows with input size
K,Coding & Logic,Debugging,Easy,Q36: What is debugging?,Writing only comments,Adding more features,Finding and fixing errors in a program,Deleting variables,Finding and fixing errors in a program
K,Coding & Logic,Basics,Easy,"Q37: If x = -10, is the condition x > 10 true?",True,Undefined,False,Depends,False
K,Coding & Logic,Logic,Easy,Q38: How many iterations does this loop run? for(i=1; i<5; i+=2),3,2,4,1,2
K,Coding & Logic,Loops,Easy,Q39: What does AND mean in logic?,Both conditions must be true,Either condition is true,Both are false,It repeats code,Both conditions must be true
K,Coding & Logic,Debugging,Easy,Q40: What does Big-O notation describe?,Code length,Exact runtime on any computer,Number of comments,How runtime grows with input size,How runtime grows with input size
K,Coding & Logic,Basics,Easy,Q41: What is debugging?,Deleting variables,Finding and fixing errors in a program,Adding more features,Writing only comments,Finding and fixing errors in a program
K,Coding & Logic,Logic,Easy,"Q42: If x = 4, is the condition x > 10 true?",True,False,Depends,Undefined,False
K,Coding & Logic,Loops,Easy,Q43: How many iterations does this loop run? for(i=2; i<11; i+=1),10,8,9,11,9
K,Coding & Logic,Debugging,Easy,Q44: What does AND mean in logic?,It repeats code,Both are false,Both conditions must be true,Either condition is true,Both conditions must be true
K,Coding & Logic,Basics,Easy,Q45: What does Big-O notation describe?,Number of comments,Code length,Exact runtime on any computer,How runtime grows with input size,How runtime grows with input size
K,Coding & Logic,Logic,Easy,Q46: What is debugging?,Adding more features,Writing only comments,Deleting variables,Finding and fixing errors in a program,Finding and fixing errors in a program
K,Coding & Logic,Loops,Easy,"Q47: If x = -3, is the condition x > 10 true?",Undefined,False,True,Depends,False
K,Coding & Logic,Debugging,Easy,Q48: How many iterations does this loop run? for(i=3; i<17; i+=3),5,7,4,6,5
K,Coding & Logic,Basics,Easy,Q49: What does AND mean in logic?,Both are false,Either condition is true,It repeats code,Both conditions must be true,Both conditions must be true
K,Coding & Logic,Logic,Easy,Q50: What does Big-O notation describe?,Exact runtime on any computer,How runtime grows with input size,Number of comments,Code length,How runtime grows with input size
K,Coding & Logic,Loops,Easy,Q51: What is debugging?,Deleting variables,Writing only comments,Finding and fixing errors in a program,Adding more features,Finding and fixing errors in a program
K,Coding & Logic,Debugging,Easy,"Q52: If x = -10, is the condition x > 10 true?",False,True,Undefined,Depends,False
K,Coding & Logic,Basics,Easy,Q53: How many iterations does this loop run? for(i=0; i<7; i+=2),3,6,4,5,4
K,Coding & Logic,Logic,Easy,Q54: What does AND mean in logic?,It repeats code,Both conditions must be true,Both are false,Either condition is true,Both conditions must be true
K,Coding & Logic,Loops,Easy,Q55: What does Big-O notation describe?,How runtime grows with input size,Exact runtime on any computer,Code length,Number of comments,How runtime grows with input size
K,Coding & Logic,Debugging,Easy,Q56: What is debugging?,Deleting variables,Adding more features,Writing only comments,Finding and fixing errors in a program,Finding and fixing errors in a program
K,Coding & Logic,Basics,Easy,"Q57: If x = 4, is the condition x > 10 true?",False,Depends,Undefined,True,False
K,Coding & Logic,Logic,Easy,Q58: How many iterations does this loop run? for(i=1; i<13; i+=1),14,13,12,11,12
K,Coding & Logic,Loops,Easy,Q59: What does AND mean in logic?,It repeats code,Both are false,Both conditions must be true,Either condition is true,Both conditions must be true
K,Coding & Logic,Debugging,Easy,Q60: What does Big-O notation describe?,How runtime grows with input size,Number of comments,Code length,Exact runtime on any computer,How runtime grows with input size
K,Coding & Logic,Basics,Easy,Q61: What is debugging?,Deleting variables,Writing only comments,Finding and fixing errors in a program,Adding more features,Finding and fixing errors in a program
K,Coding & Logic,Logic,Easy,"Q62: If x = -3, is the condition x > 10 true?",False,Undefined,Depends,True,False
K,Coding & Logic,Loops,Easy,Q63: How many iterations does this loop run? for(i=2; i<7; i+=3),2,4,3,1,2
K,Coding & Logic,Debugging,Easy,Q64: What does AND mean in logic?,It repeats code,Both are false,Either condition is true,Both conditions must be true,Both conditions must be true
K,Coding & Logic,Basics,Easy,Q65: What does Big-O notation describe?,How runtime grows with input size,Code length,Exact runtime on any computer,Number of comments,How runtime grows with input size
K,Coding & Logic,Logic,Easy,Q66: What is debugging?,Deleting variables,Adding more features,Writing only comments,Finding and fixing errors in a program,Finding and fixing errors in a program
K,Coding & Logic,Loops,Easy,"Q67: If x = -10, is the condition x > 10 true?",Depends,Undefined,True,False,False
K,Coding & Logic,Debugging,Easy,Q68: How many iterations does this loop run? for(i=3; i<13; i+=2),7,6,5,4,5
K,Coding & Logic,Basics,Easy,Q69: What does AND mean in logic?,Either condition is true,It repeats code,Both conditions must be true,Both are false,Both conditions must be true
K,Coding & Logic,Logic,Easy,Q70: What does Big-O notation describe?,Number of comments,How runtime grows with input size,Exact runtime on any computer,Code length,How runtime grows with input size
K,Coding & Logic,Loops,Easy,Q71: What is debugging?,Adding more features,Finding and fixing errors in a program,Writing only comments,Deleting variables,Finding and fixing errors in a program
K,Coding & Logic,Debugging,Easy,"Q72: If x = 4, is the condition x > 10 true?",True,Depends,False,Undefined,False
K,Coding & Logic,Basics,Easy,Q73: How many iterations does this loop run? for(i=0; i<3; i+=1),2,5,4,3,3
K,Coding & Logic,Logic,Easy,Q74: What does AND mean in logic?,Both are false,Both conditions must be true,It repeats code,Either condition is true,Both conditions must be true
K,Coding & Logic,Loops,Easy,Q75: What does Big-O notation describe?,Exact runtime on any computer,Code length,How runtime grows with input size,Number of comments,How runtime grows with input size
K,Coding & Logic,Debugging,Easy,Q76: What is debugging?,Deleting variables,Finding and fixing errors in a program,Adding more features,Writing only comments,Finding and fixing errors in a program
K,Coding & Logic,Basics,Easy,"Q77: If x = -3, is the condition x > 10 true?",Undefined,Depends,False,True,False
K,Coding & Logic,Logic,Easy,Q78: How many iterations does this loop run? for(i=1; i<9; i+=3),4,5,2,3,3
K,Coding & Logic,Loops,Easy,Q79: What does AND mean in logic?,Both are false,It repeats code,Both conditions must be true,Either condition is true,Both conditions must be true
K,Coding & Logic,Debugging,Easy,Q80: What does Big-O notation describe?,Exact runtime on any computer,Number of comments,How runtime grows with input size,Code length,How runtime grows with input size
K,Coding & Logic,Basics,Easy,Q81: What is debugging?,Adding more features,Finding and fixing errors in a program,Writing only comments,Deleting variables,Finding and fixing errors in a program
K,Coding & Logic,Logic,Easy,"Q82: If x = -10, is the condition x > 10 true?",Depends,False,True,Undefined,False
K,Coding & Logic,Loops,Easy,Q83: How many iterations does this loop run? for(i=2; i<15; i+=2),6,8,7,9,7
K,Coding & Logic,Debugging,Easy,Q84: What does AND mean in logic?,Both conditions must be true,It repeats code,Either condition is true,Both are false,Both conditions must be true
K,Coding & Logic,Basics,Easy,Q85: What does Big-O notation describe?,How runtime grows with input size,Number of comments,Exact runtime on any computer,Code length,How runtime grows with input size
K,Coding & Logic,Logic,Easy,Q86: What is debugging?,Writing only comments,Adding more features,Deleting variables,Finding and fixing errors in a program,Finding and fixing errors in a program
K,Coding & Logic,Loops,Easy,"Q87: If x = 4, is the condition x > 10 true?",True,Depends,False,Undefined,False
K,Coding & Logic,Debugging,Easy,Q88: How many iterations does this loop run? for(i=3; i<9; i+=1),5,7,8,6,6
K,Coding & Logic,Basics,Easy,Q89: What does AND mean in logic?,Both conditions must be true,It repeats code,Both are false,Either condition is true,Both conditions must be true
K,Coding & Logic,Logic,Easy,Q90: What does Big-O notation describe?,Code length,Exact runtime on any computer,How runtime grows with input size,Number of comments,How runtime grows with input size
K,Coding & Logic,Loops,Easy,Q91: What is debugging?,Adding more features,Writing only comments,Finding and fixing errors in a program,Deleting variables,Finding and fixing errors in a program
K,Coding & Logic,Debugging,Easy,"Q92: If x = -3, is the condition x > 10 true?",False,Undefined,True,Depends,False
K,Coding & Logic,Basics,Easy,Q93: How many iterations does this loop run? for(i=0; i<11; i+=3),5,6,4,3,4
K,Coding & Logic,Logic,Easy,Q94: What does AND mean in logic?,It repeats code,Either condition is true,Both are false,Both conditions must be true,Both conditions must be true
K,Coding & Logic,Loops,Easy,Q95: What does Big-O notation describe?,Number of comments,How runtime grows with input size,Code length,Exact runtime on any computer,How runtime grows with input size
K,Coding & Logic,Debugging,Easy,Q96: What is debugging?,Deleting variables,Finding and fixing errors in a program,Writing only comments,Adding more features,Finding and fixing errors in a program
K,Coding & Logic,Basics,Easy,"Q97: If x = -10, is the condition x > 10 true?",False,True,Depends,Undefined,False
K,Coding & Logic,Logic,Easy,Q98: How many iterations does this loop run? for(i=1; i<5; i+=2),3,1,4,2,2
K,Coding & Logic,Loops,Easy,Q99: What does AND mean in logic?,It repeats code,Both are false,Either condition is true,Both conditions must be true,Both conditions must be true
K,Coding & Logic,Debugging,Easy,Q100: What does Big-O notation describe?,Number of comments,How runtime grows with input size,Exact runtime on any computer,Code length,How runtime grows with input size
K,Coding & Logic,Basics,Easy,Q101: What is debugging?,Adding more features,Writing only comments,Deleting variables,Finding and fixing errors in a program,Finding and fixing errors in a program
K,Coding & Logic,Logic,Easy,"Q102: If x = 4, is the condition x > 10 true?",True,Undefined,Depends,False,False
K,Coding & Logic,Loops,Easy,Q103: How many iterations does this loop run? for(i=2; i<11; i+=1),10,11,8,9,9
K,Coding & Logic,Debugging,Easy,Q104: What does AND mean in logic?,It repeats code,Both are false,Either condition is true,Both conditions must be true,Both conditions must be true
K,Coding & Logic,Basics,Easy,Q105: What does Big-O notation describe?,Exact runtime on any computer,Number of comments,Code length,How runtime grows with input size,How runtime grows with input size
K,Coding & Logic,Logic,Easy,Q106: What is debugging?,Writing only comments,Deleting variables,Adding more features,Finding and fixing errors in a program,Finding and fixing errors in a program
K,Coding & Logic,Loops,Easy,"Q107: If x = -3, is the condition x > 10 true?",True,False,Depends,Undefined,False
K,Coding & Logic,Debugging,Easy,Q108: How many iterations does this loop run? for(i=3; i<17; i+=3),5,4,7,6,5
K,Coding & Logic,Basics,Easy,Q109: What does AND mean in logic?,It repeats code,Both conditions must be true,Either condition is true,Both are false,Both conditions must be true
K,Coding & Logic,Logic,Easy,Q110: What does Big-O notation describe?,Exact runtime on any computer,Code length,Number of comments,How runtime grows with input size,How runtime grows with input size
K,Coding & Logic,Loops,Easy,Q111: What is debugging?,Deleting variables,Finding and fixing errors in a program,Writing only comments,Adding more features,Finding and fixing errors in a program
K,Coding & Logic,Debugging,Easy,"Q112: If x = -10, is the condition x > 10 true?",Depends,True,Undefined,False,False
K,Coding & Logic,Basics,Easy,Q113: How many iterations does this loop run? for(i=0; i<7; i+=2),4,5,3,6,4
K,Coding & Logic,Logic,Easy,Q114: What does AND mean in logic?,It repeats code,Either condition is true,Both are false,Both conditions must be true,Both conditions must be true
K,Coding & Logic,Loops,Easy,Q115: What does Big-O notation describe?,Number of comments,Code length,Exact runtime on any computer,How runtime grows with input size,How runtime grows with input size
K,Coding & Logic,Debugging,Easy,Q116: What is debugging?,Adding more features,Finding and fixing errors in a program,Writing only comments,Deleting variables,Finding and fixing errors in a program
K,Coding & Logic,Basics,Easy,"Q117: If x = 4, is the condition x > 10 true?",Depends,Undefined,True,False,False
K,Coding & Logic,Logic,Easy,Q118: How many iterations does this loop run? for(i=1; i<13; i+=1),13,14,12,11,12
K,Coding & Logic,Loops,Easy,Q119: What does AND mean in logic?,Both conditions must be true,Both are false,Either condition is true,It repeats code,Both conditions must be true
K,Coding & Logic,Debugging,Easy,Q120: What does Big-O notation describe?,How runtime grows with input size,Code length,Number of comments,Exact runtime on any computer,How runtime grows with input size
K,Coding & Logic,Basics,Easy,Q121: What is debugging?,Deleting variables,Writing only comments,Finding and fixing errors in a program,Adding more features,Finding and fixing errors in a program
K,Coding & Logic,Logic,Easy,"Q122: If x = -3, is the condition x > 10 true?",Depends,Undefined,True,False,False
K,Coding & Logic,Loops,Easy,Q123: How many iterations does this loop run? for(i=2; i<7; i+=3),2,3,1,4,2
K,Coding & Logic,Debugging,Easy,Q124: What does AND mean in logic?,Both conditions must be true,Both are false,It repeats code,Either condition is true,Both conditions must be true
K,Coding & Logic,Basics,Easy,Q125: What does Big-O notation describe?,Number of comments,How runtime grows with input size,Code length,Exact runtime on any computer,How runtime grows with input size
K,Coding & Logic,Logic,Easy,Q126: What is debugging?,Writing only comments,Adding more features,Deleting variables,Finding and fixing errors in a program,Finding and fixing errors in a program
K,Coding & Logic,Loops,Easy,"Q127: If x = -10, is the condition x > 10 true?",Depends,True,False,Undefined,False
K,Coding & Logic,Debugging,Easy,Q128: How many iterations does this loop run? for(i=3; i<13; i+=2),6,7,4,5,5
K,Coding & Logic,Basics,Easy,Q129: What does AND mean in logic?,Either condition is true,It repeats code,Both conditions must be true,Both are false,Both conditions must be true
K,Coding & Logic,Logic,Easy,Q130: What does Big-O notation describe?,Number of comments,How runtime grows with input size,Code length,Exact runtime on any computer,How runtime grows with input size
K,Coding & Logic,Loops,Easy,Q131: What is debugging?,Finding and fixing errors in a program,Adding more features,Deleting variables,Writing only comments,Finding and fixing errors in a program
K,Coding & Logic,Debugging,Easy,"Q132: If x = 4, is the condition x > 10 true?",True,Depends,False,Undefined,False
K,Coding & Logic,Basics,Easy,Q133: How many iterations does this loop run? for(i=0; i<3; i+=1),2,3,4,5,3
K,Coding & Logic,Logic,Easy,Q134: What does AND mean in logic?,It repeats code,Both conditions must be true,Both are false,Either condition is true,Both conditions must be true
K,Coding & Logic,Loops,Easy,Q135: What does Big-O notation describe?,Exact runtime on any computer,Code length,Number of comments,How runtime grows with input size,How runtime grows with input size
K,Coding & Logic,Debugging,Easy,Q136: What is debugging?,Finding and fixing errors in a program,Adding more features,Deleting variables,Writing only comments,Finding and fixing errors in a program
K,Coding & Logic,Basics,Easy,"Q137: If x = -3, is the condition x > 10 true?",Depends,Undefined,False,True,False
K,Coding & Logic,Logic,Easy,Q138: How many iterations does this loop run? for(i=1; i<9; i+=3),4,3,5,2,3
K,Coding & Logic,Loops,Easy,Q139: What does AND mean in logic?,Both conditions must be true,It repeats code,Either condition is true,Both are false,Both conditions must be true
K,Coding & Logic,Debugging,Easy,Q140: What does Big-O notation describe?,How runtime grows with input size,Exact runtime on any computer,Number of comments,Code length,How runtime grows with input size
K,Coding & Logic,Basics,Easy,Q141: What is debugging?,Finding and fixing errors in a program,Deleting variables,Writing only comments,Adding more features,Finding and fixing errors in a program
K,Coding & Logic,Logic,Easy,"Q142: If x = -10, is the condition x > 10 true?",False,True,Undefined,Depends,False
K,Coding & Logic,Loops,Easy,Q143: How many iterations does this loop run? for(i=2; i<15; i+=2),9,6,8,7,7
K,Coding & Logic,Debugging,Easy,Q144: What does AND mean in logic?,Both are false,Either condition is true,It repeats code,Both conditions must be true,Both conditions must be true
K,Coding & Logic,Basics,Easy,Q145: What does Big-O notation describe?,Exact runtime on any computer,Number of comments,How runtime grows with input size,Code length,How runtime grows with input size
K,Coding & Logic,Logic,Easy,Q146: What is debugging?,Writing only comments,Adding more features,Finding and fixing errors in a program,Deleting variables,Finding and fixing errors in a program
K,Coding & Logic,Loops,Easy,"Q147: If x = 4, is the condition x > 10 true?",Undefined,True,False,Depends,False
K,Coding & Logic,Debugging,Easy,Q148: How many iterations does this loop run? for(i=3; i<9; i+=1),8,6,5,7,6
K,Coding & Logic,Basics,Easy,Q149: What does AND mean in logic?,It repeats code,Both are false,Either condition is true,Both conditions must be true,Both conditions must be true
K,Coding & Logic,Logic,Easy,Q150: What does Big-O notation describe?,Exact runtime on any computer,Code length,How runtime grows with input size,Number of comments,How runtime grows with input size
K,Coding & Logic,Loops,Easy,Q151: What is debugging?,Finding and fixing errors in a program,Writing only comments,Adding more features,Deleting variables,Finding and fixing errors in a program
K,Coding & Logic,Debugging,Easy,"Q152: If x = -3, is the condition x > 10 true?",False,True,Depends,Undefined,False
K,Coding & Logic,Basics,Easy,Q153: How many iterations does this loop run? for(i=0; i<11; i+=3),5,6,4,3,4
K,Coding & Logic,Logic,Easy,Q154: What does AND mean in logic?,Either condition is true,Both are false,Both conditions must be true,It repeats code,Both conditions must be true
K,Coding & Logic,Loops,Easy,Q155: What does Big-O notation describe?,Exact runtime on any computer,Number of comments,How runtime grows with input size,Code length,How runtime grows with input size
K,Coding & Logic,Debugging,Easy,Q156: What is debugging?,Writing only comments,Deleting variables,Adding more features,Finding and fixing errors in a program,Finding and fixing errors in a program
K,Coding & Logic,Basics,Easy,"Q157: If x = -10, is the condition x > 10 true?",Undefined,True,Depends,False,False
K,Coding & Logic,Logic,Easy,Q158: How many iterations does this loop run? for(i=1; i<5; i+=2),4,3,2,1,2
K,Coding & Logic,Loops,Easy,Q159: What does AND mean in logic?,It repeats code,Both are false,Both conditions must be true,Either condition is true,Both conditions must be true
K,Coding & Logic,Debugging,Easy,Q160: What does Big-O notation describe?,How runtime grows with input size,Code length,Number of comments,Exact runtime on any computer,How runtime grows with input size
K,Coding & Logic,Basics,Easy,Q161: What is debugging?,Finding and fixing errors in a program,Adding more features,Writing only comments,Deleting variables,Finding and fixing errors in a program
K,Coding & Logic,Logic,Easy,"Q162: If x = 4, is the condition x > 10 true?",Depends,True,False,Undefined,False
K,Coding & Logic,Loops,Easy,Q163: How many iterations does this loop run? for(i=2; i<11; i+=1),9,11,8,10,9
K,Coding & Logic,Debugging,Easy,Q164: What does AND mean in logic?,Both conditions must be true,Either condition is true,Both are false,It repeats code,Both conditions must be true
K,Coding & Logic,Basics,Easy,Q165: What does Big-O notation describe?,Number of comments,Exact runtime on any computer,How runtime grows with input size,Code length,How runtime grows with input size
K,Coding & Logic,Logic,Easy,Q166: What is debugging?,Adding more features,Deleting variables,Finding and fixing errors in a program,Writing only comments,Finding and fixing errors in a program
K,Coding & Logic,Loops,Easy,"Q167: If x = -3, is the condition x > 10 true?",True,Undefined,Depends,False,False
K,Coding & Logic,Debugging,Easy,Q168: How many iterations does this loop run? for(i=3; i<17; i+=3),6,7,5,4,5
K,Coding & Logic,Basics,Easy,Q169: What does AND mean in logic?,Both conditions must be true,It repeats code,Either condition is true,Both are false,Both conditions must be true
K,Coding & Logic,Logic,Easy,Q170: What does Big-O notation describe?,Number of comments,How runtime grows with input size,Exact runtime on any computer,Code length,How runtime grows with input size
K,Coding & Logic,Loops,Easy,Q171: What is debugging?,Writing only comments,Finding and fixing errors in a program,Adding more features,Deleting variables,Finding and fixing errors in a program
K,Coding & Logic,Debugging,Easy,"Q172: If x = -10, is the condition x > 10 true?",Depends,True,False,Undefined,False
K,Coding & Logic,Basics,Easy,Q173: How many iterations does this loop run? for(i=0; i<7; i+=2),5,3,6,4,4
K,Coding & Logic,Logic,Easy,Q174: What does AND mean in logic?,It repeats code,Either condition is true,Both conditions must be true,Both are false,Both conditions must be true
K,Coding & Logic,Loops,Easy,Q175: What does Big-O notation describe?,Code length,Number of comments,Exact runtime on any computer,How runtime grows with input size,How runtime grows with input size
K,Coding & Logic,Debugging,Easy,Q176: What is debugging?,Adding more features,Writing only comments,Finding and fixing errors in a program,Deleting variables,Finding and fixing errors in a program
K,Coding & Logic,Basics,Easy,"Q177: If x = 4, is the condition x > 10 true?",False,True,Depends,Undefined,False
K,Coding & Logic,Logic,Easy,Q178: How many iterations does this loop run? for(i=1; i<13; i+=1),11,14,13,12,12
K,Coding & Logic,Loops,Easy,Q179: What does AND mean in logic?,Both are false,It repeats code,Both conditions must be true,Either condition is true,Both conditions must be true
K,Coding & Logic,Debugging,Easy,Q180: What does Big-O notation describe?,Exact runtime on any computer,Code length,How runtime grows with input size,Number of comments,How runtime grows with input size
K,Coding & Logic,Basics,Easy,Q181: What is debugging?,Deleting variables,Finding and fixing errors in a program,Writing only comments,Adding more features,Finding and fixing errors in a program
K,Coding & Logic,Logic,Easy,"Q182: If x = -3, is the condition x > 10 true?",Depends,True,False,Undefined,False
K,Coding & Logic,Loops,Easy,Q183: How many iterations does this loop run? for(i=2; i<7; i+=3),1,2,4,3,2
K,Coding & Logic,Debugging,Easy,Q184: What does AND mean in logic?,Both conditions must be true,Either condition is true,It repeats code,Both are false,Both conditions must be true
K,Coding & Logic,Basics,Easy,Q185: What does Big-O notation describe?,Exact runtime on any computer,Code length,How runtime grows with input size,Number of comments,How runtime grows with input size
K,Coding & Logic,Logic,Easy,Q186: What is debugging?,Finding and fixing errors in a program,Adding more features,Writing only comments,Deleting variables,Finding and fixing errors in a program
K,Coding & Logic,Loops,Easy,"Q187: If x = -10, is the condition x > 10 true?",False,Undefined,True,Depends,False
K,Coding & Logic,Debugging,Easy,Q188: How many iterations does this loop run? for(i=3; i<13; i+=2),6,7,4,5,5
K,Coding & Logic,Basics,Easy,Q189: What does AND mean in logic?,It repeats code,Either condition is true,Both are false,Both conditions must be true,Both conditions must be true
K,Coding & Logic,Logic,Easy,Q190: What does Big-O notation describe?,Exact runtime on any computer,Code length,How runtime grows with input size,Number of comments,How runtime grows with input size
K,Coding & Logic,Loops,Easy,Q191: What is debugging?,Adding more features,Writing only comments,Finding and fixing errors in a program,Deleting variables,Finding and fixing errors in a program
K,Coding & Logic,Debugging,Easy,"Q192: If x = 4, is the condition x > 10 true?",Depends,Undefined,True,False,False
K,Coding & Logic,Basics,Easy,Q193: How many iterations does this loop run? for(i=0; i<3; i+=1),4,2,5,3,3
K,Coding & Logic,Logic,Easy,Q194: What does AND mean in logic?,Both are false,Either condition is true,Both conditions must be true,It repeats code,Both conditions must be true
K,Coding & Logic,Loops,Easy,Q195: What does Big-O notation describe?,Number of comments,Exact runtime on any computer,Code length,How runtime grows with input size,How runtime grows with input size
K,Coding & Logic,Debugging,Easy,Q196: What is debugging?,Adding more features,Deleting variables,Writing only comments,Finding and fixing errors in a program,Finding and fixing errors in a program
K,Coding & Logic,Basics,Easy,"Q197: If x = -3, is the condition x > 10 true?",Depends,Undefined,True,False,False
K,Coding & Logic,Logic,Easy,Q198: How many iterations does this loop run? for(i=1; i<9; i+=3),3,4,2,5,3
K,Coding & Logic,Loops,Easy,Q199: What does AND mean in logic?,Either condition is true,Both are false,Both conditions must be true,It repeats code,Both conditions must be true
K,Coding & Logic,Debugging,Easy,Q200: What does Big-O notation describe?,Exact runtime on any computer,Number of comments,How runtime grows with input size,Code length,How runtime grows with input size
K,Coding & Logic,Basics,Easy,Q201: What is debugging?,Writing only comments,Adding more features,Deleting variables,Finding and fixing errors in a program,Finding and fixing errors in a program
K,Coding & Logic,Logic,Easy,"Q202: If x = -10, is the condition x > 10 true?",Depends,Undefined,True,False,False
K,Coding & Logic,Loops,Easy,Q203: How many iterations does this loop run? for(i=2; i<15; i+=2),9,6,7,8,7
K,Coding & Logic,Debugging,Easy,Q204: What does AND mean in logic?,Both conditions must be true,It repeats code,Either condition is true,Both are false,Both conditions must be true
K,Coding & Logic,Basics,Easy,Q205: What does Big-O notation describe?,How runtime grows with input size,Number of comments,Code length,Exact runtime on any computer,How runtime grows with input size
K,Coding & Logic,Logic,Easy,Q206: What is debugging?,Deleting variables,Adding more features,Finding and fixing errors in a program,Writing only comments,Finding and fixing errors in a program
K,Coding & Logic,Loops,Easy,"Q207: If x = 4, is the condition x > 10 true?",Undefined,True,Depends,False,False
K,Coding & Logic,Debugging,Easy,Q208: How many iterations does this loop run? for(i=3; i<9; i+=1),6,5,8,7,6
