Grade,Subject,Topic,Difficulty,Question,A,B,C,D,Correct Answer
K,Coding & Logic,Logic & Conditions,Hard,"If x = 10, is (x > -1) AND (x < 19) true?",True,False,Depends,Undefined,True
K,Coding & Logic,Logic & Conditions,Hard,"If x = 8, is (x > -1) AND (x < 16) true?",False,True,Depends,Undefined,True
K,Coding & Logic,Logic & Conditions,Hard,"If x = 15, is (x > -1) AND (x < 8) true?",Depends,False,Undefined,True,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = 9, is (x > -5) AND (x < 0) true?",False,Depends,Undefined,True,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = -1, is (x > -7) AND (x < 5) true?",False,True,Undefined,Depends,True
K,Coding & Logic,Logic & Conditions,Hard,"If x = 17, is (x > -6) AND (x < 6) true?",Undefined,True,Depends,False,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = 14, is (x > 8) AND (x < 19) true?",True,False,Undefined,Depends,True
K,Coding & Logic,Logic & Conditions,Hard,"If x = 0, is (x > 3) AND (x < 13) true?",Undefined,False,Depends,True,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = 17, is (x > -4) AND (x < 9) true?",False,True,Undefined,Depends,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = 16, is (x > -3) AND (x < 12) true?",True,Depends,Undefined,False,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = 9, is (x > 1) AND (x < 16) true?",True,False,Depends,Undefined,True
K,Coding & Logic,Logic & Conditions,Hard,"If x = 18, is (x > 2) AND (x < 7) true?",Depends,False,Undefined,True,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = 13, is (x > 9) AND (x < 25) true?",False,Depends,True,Undefined,True
K,Coding & Logic,Logic & Conditions,Hard,"If x = -3, is (x > -6) AND (x < 0) true?",False,True,Depends,Undefined,True
K,Coding & Logic,Logic & Conditions,Hard,"If x = 8, is (x > -4) AND (x < 10) true?",True,Depends,False,Undefined,True
K,Coding & Logic,Logic & Conditions,Hard,"If x = 13, is (x > 6) AND (x < 15) true?",Undefined,False,True,Depends,True
K,Coding & Logic,Logic & Conditions,Hard,"If x = -7, is (x > 3) AND (x < 13) true?",Undefined,Depends,True,False,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = -7, is (x > -8) AND (x < -2) true?",Undefined,Depends,False,True,True
K,Coding & Logic,Logic & Conditions,Hard,"If x = 7, is (x > 9) AND (x < 20) true?",False,True,Depends,Undefined,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = -8, is (x > -9) AND (x < 2) true?",Depends,False,True,Undefined,True
K,Coding & Logic,Logic & Conditions,Hard,"If x = -5, is (x > 0) AND (x < 18) true?",Depends,Undefined,True,False,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = -8, is (x > -1) AND (x < 15) true?",False,Depends,Undefined,True,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = -4, is (x > 1) AND (x < 18) true?",Depends,False,Undefined,True,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = 4, is (x > 5) AND (x < 19) true?",True,Undefined,Depends,False,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = 17, is (x > -4) AND (x < 1) true?",True,Undefined,False,Depends,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = 20, is (x > 1) AND (x < 20) true?",False,True,Undefined,Depends,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = -8, is (x > -7) AND (x < 11) true?",Undefined,Depends,False,True,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = -4, is (x > 2) AND (x < 9) true?",Undefined,Depends,True,False,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = -2, is (x > 1) AND (x < 6) true?",True,False,Undefined,Depends,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = 19, is (x > -4) AND (x < 6) true?",False,Depends,True,Undefined,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = 0, is (x > 5) AND (x < 19) true?",False,True,Depends,Undefined,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = -10, is (x > 9) AND (x < 29) true?",True,False,Depends,Undefined,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = 19, is (x > 3) AND (x < 21) true?",False,Depends,True,Undefined,True
K,Coding & Logic,Logic & Conditions,Hard,"If x = -10, is (x > -1) AND (x < 12) true?",Depends,False,Undefined,True,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = 13, is (x > -8) AND (x < -3) true?",Depends,False,True,Undefined,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = -7, is (x > 0) AND (x < 11) true?",Undefined,False,Depends,True,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = 1, is (x > -1) AND (x < 15) true?",False,Depends,True,Undefined,True
K,Coding & Logic,Logic & Conditions,Hard,"If x = 16, is (x > 10) AND (x < 18) true?",Undefined,False,True,Depends,True
K,Coding & Logic,Logic & Conditions,Hard,"If x = 2, is (x > 0) AND (x < 13) true?",Depends,False,Undefined,True,True
K,Coding & Logic,Logic & Conditions,Hard,"If x = 19, is (x > -1) AND (x < 12) true?",Depends,True,False,Undefined,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = -2, is (x > -10) AND (x < -2) true?",True,False,Undefined,Depends,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = 10, is (x > 5) AND (x < 17) true?",Depends,Undefined,True,False,True
K,Coding & Logic,Logic & Conditions,Hard,"If x = 12, is (x > -8) AND (x < 9) true?",True,False,Depends,Undefined,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = 10, is (x > -5) AND (x < 3) true?",False,Depends,True,Undefined,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = -7, is (x > -3) AND (x < 14) true?",Depends,Undefined,False,True,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = 13, is (x > -3) AND (x < 4) true?",Undefined,True,Depends,False,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = -5, is (x > 2) AND (x < 7) true?",True,Undefined,False,Depends,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = 3, is (x > 6) AND (x < 13) true?",Depends,Undefined,True,False,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = -8, is (x > -7) AND (x < 12) true?",True,False,Depends,Undefined,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = 11, is (x > -3) AND (x < 10) true?",False,True,Depends,Undefined,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = -1, is (x > -10) AND (x < -1) true?",Undefined,Depends,True,False,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = 10, is (x > -7) AND (x < 13) true?",True,Depends,False,Undefined,True
K,Coding & Logic,Logic & Conditions,Hard,"If x = 13, is (x > 8) AND (x < 28) true?",Depends,False,Undefined,True,True
K,Coding & Logic,Logic & Conditions,Hard,"If x = 18, is (x > 5) AND (x < 21) true?",Undefined,True,Depends,False,True
K,Coding & Logic,Logic & Conditions,Hard,"If x = -3, is (x > -3) AND (x < 8) true?",False,True,Depends,Undefined,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = 4, is (x > -1) AND (x < 19) true?",Depends,Undefined,True,False,True
K,Coding & Logic,Logic & Conditions,Hard,"If x = 0, is (x > 5) AND (x < 12) true?",True,Undefined,Depends,False,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = -5, is (x > -9) AND (x < 7) true?",Depends,True,False,Undefined,True
K,Coding & Logic,Logic & Conditions,Hard,"If x = 5, is (x > 8) AND (x < 18) true?",Depends,Undefined,True,False,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = 2, is (x > -9) AND (x < 0) true?",False,True,Depends,Undefined,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = -6, is (x > -6) AND (x < 11) true?",Undefined,False,Depends,True,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = 10, is (x > 1) AND (x < 16) true?",False,True,Depends,Undefined,True
K,Coding & Logic,Logic & Conditions,Hard,"If x = 16, is (x > 2) AND (x < 7) true?",False,True,Undefined,Depends,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = 13, is (x > -3) AND (x < 6) true?",False,Depends,Undefined,True,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = 4, is (x > -8) AND (x < 12) true?",False,Undefined,Depends,True,True
K,Coding & Logic,Logic & Conditions,Hard,"If x = 7, is (x > 1) AND (x < 13) true?",False,True,Undefined,Depends,True
K,Coding & Logic,Logic & Conditions,Hard,"If x = 1, is (x > -3) AND (x < 11) true?",Depends,Undefined,False,True,True
K,Coding & Logic,Logic & Conditions,Hard,"If x = 16, is (x > -7) AND (x < -2) true?",True,Undefined,False,Depends,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = 9, is (x > -10) AND (x < 0) true?",Depends,Undefined,False,True,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = 18, is (x > 5) AND (x < 14) true?",Depends,False,True,Undefined,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = 4, is (x > -10) AND (x < -1) true?",False,True,Depends,Undefined,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = -2, is (x > -7) AND (x < 8) true?",True,False,Depends,Undefined,True
K,Coding & Logic,Logic & Conditions,Hard,"If x = 12, is (x > 4) AND (x < 22) true?",Undefined,False,Depends,True,True
K,Coding & Logic,Logic & Conditions,Hard,"If x = -7, is (x > 7) AND (x < 20) true?",Undefined,False,True,Depends,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = 13, is (x > 5) AND (x < 13) true?",False,Depends,Undefined,True,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = 5, is (x > 5) AND (x < 20) true?",Undefined,True,Depends,False,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = 11, is (x > 9) AND (x < 14) true?",Depends,True,False,Undefined,True
K,Coding & Logic,Logic & Conditions,Hard,"If x = 12, is (x > 1) AND (x < 7) true?",Depends,False,Undefined,True,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = 15, is (x > 1) AND (x < 13) true?",True,Undefined,Depends,False,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = 0, is (x > 5) AND (x < 16) true?",True,Undefined,Depends,False,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = 20, is (x > 1) AND (x < 6) true?",Undefined,Depends,False,True,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = -8, is (x > -4) AND (x < 5) true?",True,Undefined,Depends,False,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = 14, is (x > -9) AND (x < 3) true?",Depends,Undefined,True,False,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = 14, is (x > -10) AND (x < -5) true?",True,False,Undefined,Depends,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = 16, is (x > 1) AND (x < 19) true?",True,False,Undefined,Depends,True
K,Coding & Logic,Logic & Conditions,Hard,"If x = -10, is (x > -9) AND (x < 5) true?",Undefined,True,False,Depends,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = 17, is (x > 0) AND (x < 11) true?",True,Undefined,Depends,False,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = 2, is (x > -6) AND (x < 9) true?",True,Depends,False,Undefined,True
K,Coding & Logic,Logic & Conditions,Hard,"If x = 2, is (x > 7) AND (x < 16) true?",Undefined,False,True,Depends,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = 20, is (x > -9) AND (x < 6) true?",Depends,Undefined,True,False,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = 10, is (x > -7) AND (x < 8) true?",Depends,Undefined,True,False,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = 0, is (x > 5) AND (x < 14) true?",False,Undefined,Depends,True,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = -9, is (x > -7) AND (x < 6) true?",False,True,Undefined,Depends,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = -4, is (x > -4) AND (x < 6) true?",Undefined,True,Depends,False,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = -9, is (x > 9) AND (x < 29) true?",False,Undefined,Depends,True,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = 5, is (x > 6) AND (x < 24) true?",True,Undefined,False,Depends,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = 17, is (x > -9) AND (x < 11) true?",False,Undefined,Depends,True,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = 8, is (x > -4) AND (x < 8) true?",Depends,False,Undefined,True,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = -10, is (x > 3) AND (x < 22) true?",True,Undefined,False,Depends,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = -6, is (x > 7) AND (x < 13) true?",True,Undefined,False,Depends,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = 0, is (x > -4) AND (x < 5) true?",False,Undefined,True,Depends,True
K,Coding & Logic,Logic & Conditions,Hard,"If x = 11, is (x > -8) AND (x < -3) true?",True,False,Depends,Undefined,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = 1, is (x > 0) AND (x < 13) true?",Depends,Undefined,True,False,True
K,Coding & Logic,Logic & Conditions,Hard,"If x = 4, is (x > 7) AND (x < 25) true?",True,False,Depends,Undefined,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = 12, is (x > 0) AND (x < 12) true?",True,Depends,Undefined,False,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = 5, is (x > -8) AND (x < 6) true?",Depends,False,True,Undefined,True
K,Coding & Logic,Logic & Conditions,Hard,"If x = 6, is (x > 5) AND (x < 10) true?",Depends,True,False,Undefined,True
K,Coding & Logic,Logic & Conditions,Hard,"If x = 3, is (x > -8) AND (x < 3) true?",Undefined,False,Depends,True,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = 4, is (x > 9) AND (x < 16) true?",Depends,Undefined,False,True,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = -2, is (x > -5) AND (x < 9) true?",Undefined,False,True,Depends,True
K,Coding & Logic,Logic & Conditions,Hard,"If x = 14, is (x > 10) AND (x < 30) true?",Undefined,False,Depends,True,True
K,Coding & Logic,Logic & Conditions,Hard,"If x = 2, is (x > -4) AND (x < 11) true?",False,True,Undefined,Depends,True
K,Coding & Logic,Logic & Conditions,Hard,"If x = 14, is (x > 2) AND (x < 14) true?",True,Depends,False,Undefined,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = 1, is (x > -4) AND (x < 7) true?",Undefined,True,False,Depends,True
K,Coding & Logic,Logic & Conditions,Hard,"If x = 16, is (x > -6) AND (x < 12) true?",Depends,True,False,Undefined,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = 8, is (x > -3) AND (x < 2) true?",Depends,Undefined,False,True,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = 18, is (x > 1) AND (x < 16) true?",False,Depends,True,Undefined,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = 11, is (x > 10) AND (x < 18) true?",False,Undefined,Depends,True,True
K,Coding & Logic,Logic & Conditions,Hard,"If x = 5, is (x > 1) AND (x < 9) true?",Depends,False,True,Undefined,True
K,Coding & Logic,Logic & Conditions,Hard,"If x = 20, is (x > 6) AND (x < 14) true?",True,Depends,Undefined,False,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = -9, is (x > 9) AND (x < 25) true?",Depends,Undefined,False,True,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = -6, is (x > -3) AND (x < 16) true?",False,Depends,True,Undefined,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = -9, is (x > -1) AND (x < 12) true?",Depends,True,False,Undefined,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = 18, is (x > 9) AND (x < 16) true?",Undefined,False,Depends,True,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = 2, is (x > -7) AND (x < 4) true?",Depends,True,False,Undefined,True
K,Coding & Logic,Logic & Conditions,Hard,"If x = 4, is (x > -3) AND (x < 6) true?",False,Depends,Undefined,True,True
K,Coding & Logic,Logic & Conditions,Hard,"If x = 0, is (x > 9) AND (x < 15) true?",Depends,True,Undefined,False,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = 5, is (x > 8) AND (x < 22) true?",True,Undefined,False,Depends,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = 14, is (x > -10) AND (x < 5) true?",Undefined,False,True,Depends,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = 19, is (x > -6) AND (x < 10) true?",False,Undefined,True,Depends,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = -6, is (x > -10) AND (x < 4) true?",Depends,Undefined,True,False,True
K,Coding & Logic,Logic & Conditions,Hard,"If x = -7, is (x > 3) AND (x < 15) true?",True,Undefined,False,Depends,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = -7, is (x > -9) AND (x < 9) true?",Depends,False,Undefined,True,True
K,Coding & Logic,Logic & Conditions,Hard,"If x = 7, is (x > -1) AND (x < 7) true?",Depends,Undefined,True,False,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = -7, is (x > 4) AND (x < 14) true?",Undefined,True,False,Depends,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = 8, is (x > -1) AND (x < 11) true?",Depends,Undefined,True,False,True
K,Coding & Logic,Logic & Conditions,Hard,"If x = 6, is (x > 4) AND (x < 19) true?",True,False,Depends,Undefined,True
K,Coding & Logic,Logic & Conditions,Hard,"If x = -2, is (x > 8) AND (x < 26) true?",Depends,True,Undefined,False,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = 10, is (x > 6) AND (x < 20) true?",True,False,Depends,Undefined,True
K,Coding & Logic,Logic & Conditions,Hard,"If x = -3, is (x > 1) AND (x < 12) true?",Depends,True,False,Undefined,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = 7, is (x > -2) AND (x < 15) true?",True,Undefined,Depends,False,True
K,Coding & Logic,Logic & Conditions,Hard,"If x = -5, is (x > -5) AND (x < 3) true?",Undefined,Depends,False,True,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = -8, is (x > 3) AND (x < 17) true?",Depends,True,Undefined,False,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = 19, is (x > 5) AND (x < 18) true?",Depends,True,Undefined,False,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = 17, is (x > -8) AND (x < 3) true?",Undefined,Depends,True,False,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = -4, is (x > 8) AND (x < 15) true?",Undefined,Depends,False,True,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = 2, is (x > 6) AND (x < 18) true?",False,Depends,Undefined,True,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = 11, is (x > 5) AND (x < 22) true?",Undefined,Depends,False,True,True
K,Coding & Logic,Logic & Conditions,Hard,"If x = -10, is (x > 3) AND (x < 17) true?",False,True,Undefined,Depends,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = -3, is (x > 0) AND (x < 5) true?",Undefined,False,Depends,True,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = 19, is (x > 10) AND (x < 28) true?",True,Undefined,Depends,False,True
K,Coding & Logic,Logic & Conditions,Hard,"If x = 1, is (x > 9) AND (x < 20) true?",True,Undefined,Depends,False,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = -7, is (x > 7) AND (x < 13) true?",Depends,True,False,Undefined,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = 20, is (x > -3) AND (x < 8) true?",Undefined,Depends,True,False,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = 3, is (x > -9) AND (x < 3) true?",False,Undefined,Depends,True,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = -3, is (x > -1) AND (x < 4) true?",False,True,Undefined,Depends,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = -9, is (x > 1) AND (x < 20) true?",Depends,Undefined,True,False,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = 11, is (x > 3) AND (x < 14) true?",True,Depends,False,Undefined,True
K,Coding & Logic,Logic & Conditions,Hard,"If x = -10, is (x > 6) AND (x < 24) true?",Undefined,True,False,Depends,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = 13, is (x > -6) AND (x < 1) true?",False,True,Undefined,Depends,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = 10, is (x > 9) AND (x < 18) true?",Depends,True,False,Undefined,True
K,Coding & Logic,Logic & Conditions,Hard,"If x = -1, is (x > -1) AND (x < 6) true?",True,Undefined,False,Depends,False
K,Coding & Logic,Logic & Conditions,Hard,"If x = -8, is (x > 6) AND (x < 16) true?",Undefined,True,Depends,False,False
