Grade,Subject,Topic,Difficulty,Question,A,B,C,D,Correct Answer
K,Maths,Counting,Easy,You have 7 flowers and get 5 more. How many flowers do you have now?,12,13,11,14,12
K,Maths,Counting,Easy,You have 5 cars and get 0 more. How many cars do you have now?,5,6,4,7,5
K,Maths,Shapes,Easy,"Which is the smallest number? 0, 10, 3",3,0,10,-2,0
K,Maths,Patterns,Easy,Fill in the blank: 9 + ___ = 17,7,10,9,8,8
K,Maths,Counting,Easy,You have 8 bears and get 10 more. How many bears do you have now?,19,18,17,20,18
K,Maths,Counting,Easy,"What comes next in the pattern? 4, 7, 4, 7, 4, ___",8,6,4,7,7
K,Maths,Shapes,Easy,"What comes next in the pattern? 9, 11, 9, 11, 9, ___",12,11,10,9,11
K,Maths,Comparison,Easy,There are 6 planes. 6 go away. How many are left?,Option 3,2,1,0,0
K,Maths,Shapes,Easy,You have 7 apples and get 3 more. How many apples do you have now?,9,11,10,12,10
K,Maths,Comparison,Easy,You have 2 shells and get 2 more. How many shells do you have now?,6,3,4,5,4
K,Maths,Shapes,Easy,"Count by 2: 0, 2, 4, ___",6,8,10,4,6
K,Maths,Patterns,Easy,There are 9 blocks. 1 go away. How many are left?,8,10,9,7,8
K,Maths,Counting,Easy,There are 7 bears. 5 go away. How many are left?,4,3,1,2,2
K,Maths,Shapes,Easy,You have 7 stars and get 10 more. How many stars do you have now?,19,16,17,18,17
K,Maths,Counting,Easy,"What comes next in the pattern? 1, 3, 1, 3, 1, ___",3,2,4,1,3
K,Maths,Patterns,Easy,"What comes next in the pattern? 7, 8, 7, 8, 7, ___",9,8,7,Option 3,8
K,Maths,Comparison,Easy,"What comes next in the pattern? 5, 8, 5, 8, 5, ___",7,5,9,8,8
K,Maths,Comparison,Easy,Fill in the blank: 10 + ___ = 17,6,9,7,8,7
K,Maths,Counting,Easy,"Count by 10: 10, 20, 30, 40, 50, ___",80,60,50,70,60
K,Maths,Shapes,Easy,Fill in the blank: 10 + ___ = 12,4,2,3,1,2
K,Maths,Shapes,Easy,There are 8 blocks. 2 go away. How many are left?,8,7,6,5,6
K,Maths,Comparison,Easy,Fill in the blank: 8 + ___ = 15,8,9,7,6,7
K,Maths,Shapes,Easy,"Which is the smallest number? 6, 5, 0",5,-1,6,0,0
K,Maths,Shapes,Easy,"What comes next in the pattern? 7, 11, 7, 11, 7, ___",10,11,7,12,11
K,Maths,Counting,Easy,"Which is the smallest number? 8, 1, 1",0,2,1,8,1
K,Maths,Shapes,Easy,"What comes next in the pattern? 4, 9, 4, 9, 4, ___",10,8,9,4,9
K,Maths,Counting,Easy,You have 8 kites and get 1 more. How many kites do you have now?,10,8,9,11,9
K,Maths,Counting,Easy,There are 5 kites. 1 go away. How many are left?,6,3,5,4,4
K,Maths,Counting,Easy,Fill in the blank: 1 + ___ = 6,6,4,7,5,5
K,Maths,Patterns,Easy,You have 6 candies and get 0 more. How many candies do you have now?,8,6,7,5,6
K,Maths,Shapes,Easy,There are 0 buttons. 0 go away. How many are left?,1,Option 3,2,0,0
K,Maths,Shapes,Easy,Fill in the blank: 2 + ___ = 6,4,3,5,6,4
K,Maths,Patterns,Easy,There are 10 flowers. 7 go away. How many are left?,5,4,3,2,3
K,Maths,Counting,Easy,"What comes next in the pattern? 2, 6, 2, 6, 2, ___",2,7,6,5,6
K,Maths,Comparison,Easy,"Count by 5: 0, 5, 10, 15, 20, 25, 30, 35, ___",45,40,35,50,40
K,Maths,Counting,Easy,You have 5 bears and get 2 more. How many bears do you have now?,8,9,6,7,7
K,Maths,Shapes,Easy,"Count by 5: 5, 10, 15, 20, 25, 30, 35, 40, ___",55,40,50,45,45
K,Maths,Counting,Easy,Fill in the blank: 2 + ___ = 7,5,7,6,4,5
K,Maths,Comparison,Easy,"Which is the smallest number? 6, 10, 2",2,6,0,10,2
K,Maths,Comparison,Easy,There are 5 shells. 0 go away. How many are left?,4,5,6,7,5
K,Maths,Patterns,Easy,There are 4 bears. 2 go away. How many are left?,4,2,1,3,2
K,Maths,Shapes,Easy,You have 1 cookies and get 3 more. How many cookies do you have now?,3,6,4,5,4
K,Maths,Shapes,Easy,"Which is the smallest number? 3, 1, 0",1,3,0,2,0
K,Maths,Comparison,Easy,Fill in the blank: 4 + ___ = 5,1,3,2,0,1
K,Maths,Counting,Easy,There are 8 candies. 8 go away. How many are left?,2,0,Option 3,1,0
K,Maths,Patterns,Easy,"Which is the smallest number? 8, 7, 6",4,8,6,7,6
K,Maths,Patterns,Easy,There are 6 pencils. 1 go away. How many are left?,7,6,5,4,5
K,Maths,Shapes,Easy,"Count by 2: 0, 2, 4, 6, 8, 10, 12, ___",14,18,12,16,14
K,Maths,Shapes,Easy,You have 10 cats and get 10 more. How many cats do you have now?,20,21,22,19,20
K,Maths,Counting,Easy,"What comes next in the pattern? 2, 4, 2, 4, 2, ___",5,4,3,2,4
K,Maths,Patterns,Easy,There are 4 blocks. 3 go away. How many are left?,2,0,1,3,1
K,Maths,Shapes,Easy,Fill in the blank: 8 + ___ = 9,3,2,0,1,1
K,Maths,Counting,Easy,"Count by 10: 10, 20, ___",40,20,30,50,30
K,Maths,Patterns,Easy,"Count by 10: 0, 10, 20, 30, 40, 50, ___",70,80,50,60,60
K,Maths,Comparison,Easy,There are 1 kites. 1 go away. How many are left?,2,1,0,Option 3,0
K,Maths,Counting,Easy,"Count by 2: 0, 2, 4, 6, 8, ___",12,14,10,8,10
K,Maths,Shapes,Easy,"Which is the smallest number? 1, 7, 10",10,1,7,0,1
K,Maths,Counting,Easy,"Which is the largest number? 7, 0, 3",7,0,8,3,7
K,Maths,Comparison,Easy,There are 8 stars. 6 go away. How many are left?,3,1,2,4,2
K,Maths,Shapes,Easy,Fill in the blank: 3 + ___ = 10,9,8,6,7,7
K,Maths,Patterns,Easy,"Count by 5: 0, 5, ___",20,5,15,10,10
K,Maths,Comparison,Easy,"What comes next in the pattern? 1, 5, 1, 5, 1, ___",6,4,5,1,5
K,Maths,Patterns,Easy,Fill in the blank: 5 + ___ = 5,Option 3,2,0,1,0
K,Maths,Shapes,Easy,"Which is the largest number? 2, 7, 9",2,7,9,Option 3,9
K,Maths,Comparison,Easy,You have 9 balls and get 5 more. How many balls do you have now?,15,14,16,13,14
K,Maths,Shapes,Easy,Fill in the blank: 9 + ___ = 16,7,9,8,6,7
K,Maths,Patterns,Easy,"Which is the largest number? 9, 7, 5",7,10,9,5,9
K,Maths,Patterns,Easy,There are 2 marbles. 2 go away. How many are left?,Option 3,2,0,1,0
K,Maths,Counting,Easy,There are 8 blocks. 8 go away. How many are left?,2,Option 3,0,1,0
K,Maths,Shapes,Easy,"Count by 5: 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, ___",65,55,60,50,55
K,Maths,Patterns,Easy,Fill in the blank: 0 + ___ = 9,10,11,9,8,9
K,Maths,Shapes,Easy,Fill in the blank: 10 + ___ = 15,4,7,6,5,5
K,Maths,Shapes,Easy,You have 5 blocks and get 8 more. How many blocks do you have now?,15,13,12,14,13
K,Maths,Shapes,Easy,You have 0 books and get 7 more. How many books do you have now?,6,8,7,9,7
K,Maths,Counting,Easy,You have 7 balls and get 7 more. How many balls do you have now?,16,14,13,15,14
K,Maths,Patterns,Easy,There are 3 buttons. 3 go away. How many are left?,Option 3,2,1,0,0
K,Maths,Shapes,Easy,Fill in the blank: 3 + ___ = 4,3,1,0,2,1
K,Maths,Shapes,Easy,There are 3 bears. 0 go away. How many are left?,3,2,5,4,3
K,Maths,Shapes,Easy,Fill in the blank: 8 + ___ = 11,4,5,3,2,3
K,Maths,Shapes,Easy,"What comes next in the pattern? 8, 10, 8, 10, 8, ___",8,11,9,10,10
K,Maths,Patterns,Easy,There are 1 balls. 1 go away. How many are left?,0,1,2,Option 3,0
K,Maths,Comparison,Easy,There are 7 blocks. 6 go away. How many are left?,3,1,2,0,1
K,Maths,Counting,Easy,"What comes next in the pattern? 5, 6, 5, 6, 5, ___",Option 3,5,7,6,6
K,Maths,Comparison,Easy,"Which is the smallest number? 5, 1, 2",1,5,Option 3,2,1
K,Maths,Shapes,Easy,You have 6 apples and get 8 more. How many apples do you have now?,15,14,13,16,14
K,Maths,Comparison,Easy,Fill in the blank: 2 + ___ = 2,1,0,Option 3,2,0
K,Maths,Patterns,Easy,You have 8 cats and get 1 more. How many cats do you have now?,9,8,10,11,9
K,Maths,Comparison,Easy,Fill in the blank: 9 + ___ = 14,6,7,4,5,5
K,Maths,Shapes,Easy,"Which is the smallest number? 8, 2, 7",1,2,8,7,2
K,Maths,Shapes,Easy,Fill in the blank: 1 + ___ = 7,7,8,6,5,6
K,Maths,Comparison,Easy,"Count by 2: 2, 4, 6, ___",12,8,6,10,8
K,Maths,Shapes,Easy,There are 4 robots. 4 go away. How many are left?,1,2,Option 3,0,0
K,Maths,Comparison,Easy,There are 5 bears. 3 go away. How many are left?,4,3,1,2,2
K,Maths,Shapes,Easy,"Count by 10: 0, 10, ___",40,20,30,10,20
K,Maths,Patterns,Easy,Fill in the blank: 0 + ___ = 4,3,6,5,4,4
K,Maths,Patterns,Easy,"Which is the smallest number? 1, 4, 2",0,2,1,4,1
K,Maths,Comparison,Easy,You have 0 robots and get 5 more. How many robots do you have now?,5,4,7,6,5
K,Maths,Counting,Easy,Fill in the blank: 3 + ___ = 7,4,3,6,5,4
K,Maths,Counting,Easy,There are 6 shells. 6 go away. How many are left?,1,Option 3,2,0,0
K,Maths,Patterns,Easy,Fill in the blank: 3 + ___ = 13,9,10,12,11,10
K,Maths,Counting,Easy,"Which is the smallest number? 8, 8, 4",4,Option 3,3,8,4
K,Maths,Counting,Easy,There are 1 books. 0 go away. How many are left?,3,2,0,1,1
K,Maths,Shapes,Easy,"Which is the largest number? 1, 3, 4",Option 3,4,3,1,4
K,Maths,Patterns,Easy,There are 3 books. 3 go away. How many are left?,0,2,Option 3,1,0
K,Maths,Patterns,Easy,Fill in the blank: 8 + ___ = 14,7,6,5,8,6
K,Maths,Comparison,Easy,"Which is the largest number? 6, 3, 5",5,6,3,7,6
K,Maths,Patterns,Easy,"Which is the smallest number? 5, 7, 7",5,Option 3,Option 2,7,5
K,Maths,Shapes,Easy,"Which is the smallest number? 6, 1, 4",6,2,1,4,1
K,Maths,Patterns,Easy,Fill in the blank: 0 + ___ = 5,6,4,7,5,5
K,Maths,Comparison,Easy,You have 0 blocks and get 4 more. How many blocks do you have now?,6,5,3,4,4
K,Maths,Shapes,Easy,"Which is the smallest number? 7, 2, 8",2,7,3,8,2
K,Maths,Shapes,Easy,"Which is the smallest number? 9, 3, 8",3,8,9,5,3
K,Maths,Counting,Easy,"Which is the largest number? 9, 8, 3",9,11,3,8,9
K,Maths,Comparison,Easy,"Which is the smallest number? 8, 10, 7",Option 3,10,8,7,7
K,Maths,Patterns,Easy,"Count by 10: 0, 10, 20, 30, 40, 50, 60, 70, ___",70,90,100,80,80
K,Maths,Counting,Easy,Fill in the blank: 3 + ___ = 3,1,Option 3,0,2,0
K,Maths,Shapes,Easy,"Count by 10: 10, 20, 30, ___",40,60,50,30,40
K,Maths,Counting,Easy,You have 3 balls and get 0 more. How many balls do you have now?,3,4,5,2,3
K,Maths,Shapes,Easy,You have 10 stars and get 3 more. How many stars do you have now?,13,14,12,15,13
K,Maths,Comparison,Easy,There are 5 dogs. 0 go away. How many are left?,5,4,7,6,5
K,Maths,Patterns,Easy,"What comes next in the pattern? 1, 2, 1, 2, 1, ___",Option 3,3,1,2,2
K,Maths,Comparison,Easy,You have 4 cars and get 9 more. How many cars do you have now?,15,13,14,12,13
K,Maths,Shapes,Easy,You have 2 robots and get 3 more. How many robots do you have now?,7,5,4,6,5
K,Maths,Comparison,Easy,"Which is the smallest number? 3, 4, 9",3,4,9,5,3
K,Maths,Patterns,Easy,"Which is the largest number? 8, 0, 8",9,0,8,7,8
K,Maths,Comparison,Easy,Fill in the blank: 0 + ___ = 6,7,5,6,8,6
K,Maths,Patterns,Easy,There are 1 candies. 1 go away. How many are left?,1,0,2,Option 3,0
K,Maths,Counting,Easy,Fill in the blank: 5 + ___ = 9,6,4,5,3,4
K,Maths,Patterns,Easy,"Count by 5: 0, 5, 10, 15, 20, 25, 30, 35, 40, ___",40,50,45,55,45
K,Maths,Patterns,Easy,There are 4 shells. 3 go away. How many are left?,0,1,3,2,1
K,Maths,Comparison,Easy,Fill in the blank: 5 + ___ = 6,2,0,1,3,1
K,Maths,Comparison,Easy,There are 9 cats. 5 go away. How many are left?,4,5,3,6,4
K,Maths,Patterns,Easy,"Which is the largest number? 0, 0, 6",Option 3,0,6,5,6
K,Maths,Shapes,Easy,There are 7 cats. 6 go away. How many are left?,3,0,1,2,1
K,Maths,Patterns,Easy,There are 6 blocks. 3 go away. How many are left?,5,3,2,4,3
K,Maths,Shapes,Easy,There are 2 balls. 1 go away. How many are left?,0,1,3,2,1
K,Maths,Counting,Easy,There are 8 pencils. 0 go away. How many are left?,7,8,10,9,8
K,Maths,Comparison,Easy,"Which is the largest number? 1, 7, 8",10,7,8,1,8
K,Maths,Counting,Easy,"Count by 5: 0, 5, 10, ___",25,15,20,10,15
K,Maths,Comparison,Easy,"Which is the largest number? 4, 6, 10",6,8,4,10,10
K,Maths,Comparison,Easy,There are 4 books. 4 go away. How many are left?,Option 3,0,1,2,0
K,Maths,Counting,Easy,"Which is the largest number? 2, 5, 9",11,9,5,2,9
K,Maths,Comparison,Easy,"Which is the smallest number? 1, 1, 10",Option 3,1,2,10,1
K,Maths,Counting,Easy,"Count by 2: 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, ___",28,22,24,26,24
K,Maths,Comparison,Easy,"What comes next in the pattern? 7, 12, 7, 12, 7, ___",12,11,7,13,12
K,Maths,Comparison,Easy,"Which is the smallest number? 9, 1, 4",9,1,4,3,1
K,Maths,Shapes,Easy,"Which is the smallest number? 6, 7, 6",6,8,7,5,6
K,Maths,Shapes,Easy,There are 7 cookies. 3 go away. How many are left?,5,4,6,3,4
K,Maths,Counting,Easy,"Which is the largest number? 6, 1, 9",8,9,1,6,9
K,Maths,Comparison,Easy,You have 6 dogs and get 0 more. How many dogs do you have now?,8,5,6,7,6
K,Maths,Comparison,Easy,You have 4 books and get 9 more. How many books do you have now?,12,15,14,13,13
K,Maths,Shapes,Easy,"Count by 5: 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, ___",65,60,55,70,60
K,Maths,Patterns,Easy,There are 7 balls. 7 go away. How many are left?,1,2,Option 3,0,0
K,Maths,Shapes,Easy,Fill in the blank: 8 + ___ = 16,8,7,10,9,8
K,Maths,Comparison,Easy,There are 7 bears. 7 go away. How many are left?,1,Option 3,2,0,0
K,Maths,Shapes,Easy,"Which is the smallest number? 7, 5, 7",Option 3,7,5,Option 2,5
K,Maths,Shapes,Easy,Fill in the blank: 10 + ___ = 16,8,5,6,7,6
K,Maths,Shapes,Easy,There are 10 stars. 8 go away. How many are left?,3,4,2,1,2
K,Maths,Patterns,Easy,"What comes next in the pattern? 8, 12, 8, 12, 8, ___",11,8,13,12,12
K,Maths,Patterns,Easy,Fill in the blank: 1 + ___ = 8,7,6,9,8,7
K,Maths,Counting,Easy,"Which is the smallest number? 7, 0, 4",-1,4,0,7,0
K,Maths,Shapes,Easy,"Which is the smallest number? 4, 9, 4",9,5,4,6,4
K,Maths,Patterns,Easy,"Count by 10: 0, 10, 20, 30, 40, 50, 60, 70, 80, 90, 100, ___",130,100,110,120,110
K,Maths,Shapes,Easy,You have 4 dogs and get 3 more. How many dogs do you have now?,9,6,7,8,7
K,Maths,Shapes,Easy,"Count by 2: 2, 4, 6, 8, 10, 12, 14, 16, 18, ___",24,22,20,18,20
K,Maths,Comparison,Easy,There are 0 candies. 0 go away. How many are left?,0,1,2,Option 3,0
K,Maths,Patterns,Easy,"What comes next in the pattern? 1, 6, 1, 6, 1, ___",6,7,1,5,6
K,Maths,Shapes,Easy,There are 6 buttons. 1 go away. How many are left?,5,7,4,6,5
K,Maths,Shapes,Easy,"Which is the smallest number? 10, 9, 2",4,10,2,9,2
K,Maths,Patterns,Easy,"Count by 5: 5, 10, 15, 20, 25, 30, 35, ___",40,45,50,35,40
K,Maths,Patterns,Easy,"Which is the largest number? 2, 0, 7",2,6,7,0,7
K,Maths,Counting,Easy,"Count by 2: 2, 4, 6, 8, 10, ___",12,10,14,16,12
K,Maths,Shapes,Easy,Fill in the blank: 1 + ___ = 4,5,3,4,2,3
K,Maths,Patterns,Easy,"What comes next in the pattern? 2, 5, 2, 5, 2, ___",4,5,6,2,5
K,Maths,Shapes,Easy,There are 0 cats. 0 go away. How many are left?,0,Option 3,2,1,0
K,Maths,Shapes,Easy,"Count by 10: 0, 10, 20, ___",20,30,50,40,30
K,Maths,Patterns,Easy,Fill in the blank: 7 + ___ = 16,11,10,8,9,9
K,Maths,Comparison,Easy,There are 7 dogs. 4 go away. How many are left?,3,5,4,2,3
K,Maths,Counting,Easy,There are 6 trees. 1 go away. How many are left?,4,5,7,6,5
K,Maths,Patterns,Easy,"Which is the smallest number? 2, 0, 5",2,0,5,Option 3,0
K,Maths,Patterns,Easy,"What comes next in the pattern? 4, 8, 4, 8, 4, ___",7,9,4,8,8
K,Maths,Counting,Easy,Fill in the blank: 2 + ___ = 3,3,2,0,1,1
K,Maths,Comparison,Easy,There are 5 robots. 2 go away. How many are left?,4,3,2,5,3
K,Maths,Comparison,Easy,Fill in the blank: 2 + ___ = 8,7,5,8,6,6
K,Maths,Counting,Easy,You have 3 pencils and get 1 more. How many pencils do you have now?,6,3,4,5,4
K,Maths,Patterns,Easy,"What comes next in the pattern? 3, 5, 3, 5, 3, ___",6,3,5,4,5
K,Maths,Patterns,Easy,There are 0 robots. 0 go away. How many are left?,0,Option 3,2,1,0
K,Maths,Patterns,Easy,There are 6 stars. 0 go away. How many are left?,8,5,7,6,6
K,Maths,Patterns,Easy,You have 1 shells and get 0 more. How many shells do you have now?,2,0,3,1,1
K,Maths,Comparison,Easy,There are 1 bears. 1 go away. How many are left?,1,0,Option 3,2,0
K,Maths,Patterns,Easy,"Which is the smallest number? 3, 10, 10",3,Option 3,10,1,3
K,Maths,Comparison,Easy,"Count by 2: 0, 2, 4, 6, 8, 10, 12, 14, ___",20,16,14,18,16
K,Maths,Comparison,Easy,"What comes next in the pattern? 6, 7, 6, 7, 6, ___",8,6,Option 3,7,7
K,Maths,Patterns,Easy,Fill in the blank: 2 + ___ = 12,11,9,12,10,10
K,Maths,Comparison,Easy,"Which is the smallest number? 6, 10, 7",7,6,10,4,6
K,Maths,Comparison,Easy,You have 9 cats and get 3 more. How many cats do you have now?,12,11,14,13,12
K,Maths,Patterns,Easy,Fill in the blank: 7 + ___ = 7,Option 3,2,0,1,0
K,Maths,Shapes,Easy,There are 2 kites. 0 go away. How many are left?,3,2,4,1,2
K,Maths,Shapes,Easy,There are 3 cars. 1 go away. How many are left?,1,4,2,3,2
K,Maths,Comparison,Easy,"Count by 2: 0, 2, 4, 6, 8, 10, 12, 14, 16, 18, ___",24,20,22,18,20
K,Maths,Comparison,Easy,You have 10 buttons and get 9 more. How many buttons do you have now?,18,20,19,21,19
K,Maths,Patterns,Easy,"Which is the largest number? 8, 10, 9",8,10,11,9,10
K,Maths,Comparison,Easy,"What comes next in the pattern? 6, 8, 6, 8, 6, ___",6,9,8,7,8
K,Maths,Patterns,Easy,"Which is the largest number? 5, 10, 1",12,10,1,5,10
K,Maths,Comparison,Easy,"What comes next in the pattern? 8, 13, 8, 13, 8, ___",14,12,8,13,13
K,Maths,Comparison,Easy,You have 0 pencils and get 4 more. How many pencils do you have now?,3,4,6,5,4
K,Maths,Comparison,Easy,You have 10 candies and get 0 more. How many candies do you have now?,11,12,9,10,10
K,Maths,Patterns,Easy,Fill in the blank: 0 + ___ = 2,1,2,3,4,2
K,Maths,Patterns,Easy,You have 6 stars and get 0 more. How many stars do you have now?,8,6,7,5,6
K,Maths,Comparison,Easy,"Count by 2: 2, 4, 6, 8, ___",14,8,12,10,10
K,Maths,Comparison,Easy,There are 2 books. 0 go away. How many are left?,4,2,1,3,2
K,Maths,Shapes,Easy,Fill in the blank: 1 + ___ = 10,10,11,8,9,9
K,Maths,Shapes,Easy,You have 2 flowers and get 5 more. How many flowers do you have now?,9,8,7,6,7
K,Maths,Comparison,Easy,There are 4 cats. 4 go away. How many are left?,2,Option 3,0,1,0
K,Maths,Shapes,Easy,You have 8 candies and get 2 more. How many candies do you have now?,11,12,10,9,10
K,Maths,Comparison,Easy,There are 5 kites. 2 go away. How many are left?,2,5,3,4,3
K,Maths,Comparison,Easy,You have 3 robots and get 8 more. How many robots do you have now?,11,13,12,10,11
K,Maths,Patterns,Easy,Fill in the blank: 8 + ___ = 17,8,10,9,11,9
K,Maths,Shapes,Easy,There are 10 cookies. 2 go away. How many are left?,10,7,8,9,8
K,Maths,Comparison,Easy,"Which is the smallest number? 8, 8, 6",8,4,Option 3,6,6
K,Maths,Comparison,Easy,"Which is the smallest number? 1, 2, 8",-1,2,1,8,1
K,Maths,Counting,Easy,"Which is the smallest number? 0, 6, 1",0,Option 3,6,1,0
K,Maths,Patterns,Easy,"Which is the largest number? 9, 7, 2",2,9,7,8,9
K,Maths,Counting,Easy,"Which is the largest number? 9, 3, 1",1,10,3,9,9
K,Maths,Patterns,Easy,"Count by 2: 0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, ___",20,22,26,24,22
K,Maths,Comparison,Easy,Fill in the blank: 6 + ___ = 13,9,6,8,7,7
K,Maths,Patterns,Easy,Fill in the blank: 8 + ___ = 10,1,3,4,2,2
K,Maths,Comparison,Easy,"What comes next in the pattern? 5, 9, 5, 9, 5, ___",8,5,9,10,9
K,Maths,Shapes,Easy,"Count by 10: 10, 20, 30, 40, ___",60,70,50,40,50
K,Maths,Comparison,Easy,Fill in the blank: 7 + ___ = 17,11,9,10,12,10
K,Maths,Counting,Easy,"Which is the smallest number? 7, 5, 10",10,7,5,6,5
K,Maths,Counting,Easy,There are 1 buttons. 1 go away. How many are left?,1,2,Option 3,0,0
